CAS #,Formatted CAS #,Substance Name,Global Warming Air (kg CO2 eq / kg substance),Acidification Air (kg SO2 eq / kg substance),HH Particulate Air (PM2.5 eq / kg substance),Eutrophication Air (kg N eq / kg substance),Eutrophication Water (kg N eq / kg substance),Ozone Depletion Air (kg CFC-11 eq / kg substance),Smog Air (kg O3 eq / kg substance),"Ecotox. CF [CTUeco/kg], Em.airU, freshwater","Ecotox. CF [CTUeco/kg], Em.airC, freshwater","Ecotox. CF [CTUeco/kg], Em.fr.waterC, freshwater","Ecotox. CF [CTUeco/kg], Em.sea waterC, freshwater","Ecotox. CF [CTUeco/kg], Em.nat.soilC, freshwater","Ecotox. CF [CTUeco/kg], Em.agr.soilC, freshwater","Human health CF  [CTUcancer/kg], Emission to urban air, cancer","Human health CF  [CTUnoncancer/kg], Emission to urban air, non-canc.","Human health CF  [CTUcancer/kg], Emission to cont. rural air, cancer","Human health CF  [CTUnoncancer/kg], Emission to cont. rural air, non-canc.","Human health CF  [CTUcancer/kg], Emission to cont. freshwater, cancer","Human health CF  [CTUnoncancer/kg], Emission to cont. freshwater, non-canc.","Human health CF  [CTUcancer/kg], Emission to cont. sea water, cancer","Human health CF  [CTUnoncancer/kg], Emission to cont. sea water, non-canc.","Human health CF  [CTUcancer/kg], Emission to cont. natural soil, cancer","Human health CF  [CTUnoncancer/kg], Emission to cont. natural soil, non-canc.","Human health CF  [CTUcancer/kg], Emission to cont. agric. Soil, cancer","Human health CF  [CTUnoncancer/kg], Emission to cont. agric. Soil, non-canc."
31570044,31570044,"PHENOL, 2,4-BIS(1,1-DIMETHYLETHYL)-, PHOSPHITE (3:1)",0,0,0,0,0,0,0,5.78E-06,3.59E-06,0.000151156,9.60E-12,7.32E-08,7.32E-08,0,0,0,0,0,0,0,0,0,0,0,0
137097,137097,"PHENOL, 2,4-DIAMINO-, DIHYDROCHLORIDE",0,0,0,0,0,0,0,0,0,0,0,0,0,7.26E-07,0,4.07E-07,0,5.57E-07,0,9.40E-11,0,2.40E-08,0,3.53E-08,0
3757764,3757764,"PHENOL, 2,4-DICHLORO-, SODIUM SALT",0,0,0,0,0,0,0,2834.298805,2565.274126,24453.95593,7.92E-08,2585.519647,2585.519647,0,0,0,0,0,0,0,0,0,0,0,0
585342,585342,"PHENOL, 3-(1,1-DIMETHYLETHYL)-",0,0,0,0,0,0,0,41.65881867,14.82443459,5996.120719,0.104967955,86.10860083,86.10860083,0,0,0,0,0,0,0,0,0,0,0,0
91689,91689,"PHENOL, 3-(DIETHYLAMINO)-",0,0,0,0,0,0,0,49.51360367,9.855257959,4557.561948,0.009562798,211.8974727,211.8974727,0,0,0,0,0,0,0,0,0,0,0,0
591275,591275,"PHENOL, 3-AMINO-",0,0,0,0,0,0,0,180.7253977,69.9651153,9109.052333,0.001270678,637.3660876,637.3660876,0,0,0,0,0,0,0,0,0,0,0,0
123308,123308,"PHENOL, 4-AMINO-",0,0,0,0,0,0,0,939.8272059,511.036713,37873.80499,0.000335768,2656.197934,2656.197934,0,0,0,0,0,0,0,0,0,0,0,0
119346,119346,"PHENOL, 4-AMINO-2-NITRO-",0,0,0,0,0,0,0,88.01075794,76.40722941,1087.420274,0.00012624,113.9406478,113.9406478,2.28E-07,0,1.50E-07,0,3.03E-07,0,7.18E-11,0,3.18E-08,0,5.32E-08,0
104438,104438,"PHENOL, 4-DODECYL-",0,0,0,0,0,0,0,47.46548745,8.831997143,7421.778554,0.095792601,0.578658133,0.578658133,0,0,0,0,0,0,0,0,0,0,0,0
831823,831823,"PHENOL, 4-PHENOXY-",0,0,0,0,0,0,0,72.99122703,27.00545912,3658.599851,0.002825206,11.8855361,11.8855361,0,0,0,0,0,0,0,0,0,0,0,0
79958,79958,"PHENOL, 4,4'-(1-METHYLETHYLIDENE)BIS 2,6-DICHLORO-",0,0,0,0,0,0,0,168.6162505,104.9313726,4293.720669,0.009492921,2.520733444,2.520733444,0,0,0,0,0,0,0,0,0,0,0,0
68815678,68815678,"PHENOL, THIOBIS[TETRAPROPYLENE-",0,0,0,0,0,0,0,1.09E-05,6.70E-06,0.000286148,1.34E-13,2.54E-08,2.54E-08,0,0,0,0,0,0,0,0,0,0,0,0
97234,97234,"PHENOL,2,2'-METHYLENEBIS 4-CHLORO-",0,0,0,0,0,0,0,1368.485804,853.7453117,35022.77963,4.56E-06,32.53142126,32.53142126,0,0,0,0,0,0,0,0,0,0,0,0
77098,77098,PHENOLPHTHALEIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43E-07,0,1.06E-07,0,5.19E-08,0,8.18E-10,0,1.18E-11,0,5.92E-11,0
40575346,40575346,PHENOPYLATE,0,0,0,0,0,0,0,34.75513309,27.52180648,2773.275254,0.348861744,192.6230157,192.6230157,0,0,0,0,0,0,0,0,0,0,0,0
26002802,26002802,PHENOTHRIN,0,0,0,0,0,0,0,287.5072608,45.77691172,40143.49442,0.22329498,10.45945009,10.45945009,0,1.65E-07,0,6.53E-08,0,5.58E-07,0,3.75E-08,0,4.23E-10,0,1.27E-08
118558,118558,PHENYL 2-HYDROXYBENZOATE,0,0,0,0,0,0,0,338.6570572,140.2980739,15365.88346,0.001784479,67.51608059,67.51608059,0,0,0,0,0,0,0,0,0,0,0,0
122792,122792,PHENYL ACETATE,0,0,0,0,0,0,0,6.160817588,6.087233286,173.1408635,0.122034521,13.91291689,13.91291689,0,0,0,0,0,0,0,0,0,0,0,0
827521,827521,PHENYL CYCLOHEXANE,0,0,0,0,0,0,0,4.069963867,2.750269922,7997.295267,0.219664947,10.57967825,10.57967825,0,0,0,0,0,0,0,0,0,0,0,0
122601,122601,PHENYL GLYDIDYL ETHER,0,0,0,0,0,0,0,5.264728438,3.308180732,328.5018453,0.004404652,23.8472659,23.8472659,6.25E-07,0,6.32E-08,0,1.00E-06,0,8.45E-10,0,7.75E-08,0,1.40E-07,0
100630,100630,PHENYL HYDRAZINE,0,0,0,0,0,0,0,27.83820443,16.01085559,1021.572181,0.000129879,51.7343303,51.7343303,0,0,0,0,0,0,0,0,0,0,0,0
98044,98044,PHENYL TRIMETHYL AMMONIUM IODIDE,0,0,0,0,0,0,0,18.12041317,16.56304511,161.1913696,1.52E-10,22.67767725,22.67767725,0,0,0,0,0,0,0,0,0,0,0,0
133119,133119,PHENYL-4-AMINOSALICYLATE,0,0,0,0,0,0,0,67.67719608,12.7065062,3878.581717,0.000159819,34.73532479,34.73532479,0,0,0,0,0,0,0,0,0,0,0,0
103822,103822,PHENYLACETIC ACID,0,0,0,0,0,0,0,39.43435448,36.41600513,341.3408898,0.002532975,52.21065504,52.21065504,0,0,0,0,0,0,0,0,0,0,0,0
148823,148823,PHENYLALANINE MUSTARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131047,0,3.51E-05,0,0.000846853,0,2.09E-07,0,6.39E-05,0,9.08E-05,0
98055,98055,PHENYLARSONIC ACID,0,0,0,0,0,0,0,1.303194327,0.896901538,27.85873285,2.47E-09,0.217967559,0.217967559,0,0,0,0,0,0,0,0,0,0,0,0
50339,50339,PHENYLBUTAZONE,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78E-07,0,5.41E-08,0,3.75E-07,0,3.41E-09,0,1.32E-09,0,5.57E-09,0
120070,120070,PHENYLDIETHANOLAMINE,0,0,0,0,0,0,0,0.734808881,0.564760401,25.55488424,3.01E-08,6.060818406,6.060818406,0,0,0,0,0,0,0,0,0,0,0,0
59881,59881,"PHENYLHYDRAZINE, MONOHYDROCHLORIDE",0,0,0,0,0,0,0,0,0,0,0,0,0,7.48E-07,0,1.82E-07,0,1.11E-06,0,1.88E-10,0,3.33E-08,0,4.89E-08,0
103720,103720,PHENYLISOTHIOCYANATE,0,0,0,0,0,0,0,15.78962302,15.42161144,15067.94398,1.313988185,192.7874942,192.7874942,0,0,0,0,0,0,0,0,0,0,0,0
62384,62384,PHENYLMERCURIC ACETATE,0,0,0,0,0,0,0,61743.29943,58719.62239,383414.3016,0.097484539,73549.31201,73549.31201,0,0.001201292,0,0.000883542,0,0.001238627,0,2.97E-07,0,0.000237899,0,0.00037695
1124192,1124192,PHENYLTIN TRICHLORIDE,0,0,0,0,0,0,0,18484.91646,17535.7456,578425.5057,365.4980273,11677.38698,11677.38698,0,0,0,0,0,0,0,0,0,0,0,0
98135,98135,PHENYLTRICHLOROSILANE,0,0,0,0,0,0,0,0.013583344,0.012824561,16.38947115,0.000988383,0.075182864,0.075182864,0,0,0,0,0,0,0,0,0,0,0,0
57410,57410,PHENYTOIN,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22E-06,0,1.44E-06,0,3.21E-06,0,1.16E-08,0,4.24E-08,0,9.17E-08,0
298022,298022,PHORATE,0,0,0,0,0,0,0,847.7309667,234.8611949,421861.8145,1.29837358,6039.63943,6039.63943,0,1.23E-05,0,7.68E-07,0,7.76E-05,0,1.23E-06,0,1.16E-06,0,6.30E-06
504201,504201,PHORONE,0,0,0,0,0,0,0,0.080168913,0.082823087,94.48673945,0.004947755,5.34553883,5.34553883,0,0,0,0,0,0,0,0,0,0,0,0
2310170,2310170,PHOSALONE,0,0,0,0,0,0,0,1321.285513,347.6016553,73945.88912,0.018252857,3109.551806,3109.551806,0,1.57E-06,0,4.58E-07,0,2.78E-05,0,5.21E-07,0,1.17E-06,0,5.96E-06
732116,732116,PHOSMET,0,0,0,0,0,0,0,47229.8947,41974.24345,1391953.849,1.053513819,477399.9009,477399.9009,0,2.10E-06,0,7.96E-07,0,8.05E-06,0,3.01E-09,0,2.77E-06,0,7.48E-06
13171216,13171216,PHOSPHAMIDON,0,0,0,0,0,0,0,11779.49532,10486.72681,201616.7377,0.000208418,49852.49938,49852.49938,0,9.59E-05,0,4.77E-05,0,0.000208307,0,5.20E-08,0,5.15E-05,0,8.33E-05
14265442,14265442,PHOSPHATE,0,0,0,0.365651578,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15827608,15827608,"PHOSPHONIC ACID,   BIS 2- BIS(PHOSPHONOMETHYL)AMINO ETHYL AMINO METHYL -",0,0,0,0,0,0,0,1.505166773,0.219716365,84.71607539,2.88E-14,0.315748239,0.315748239,0,0,0,0,0,0,0,0,0,0,0,0
20120336,20120336,"PHOSPHONIC ACID,  3- (HYDROXYMETHYL)AMINO -3-OXOPROPYL -, DIMETHYL ESTER",0,0,0,0,0,0,0,3.566341333,3.203083353,54.85067213,1.68E-10,13.00924155,13.00924155,0,0,0,0,0,0,0,0,0,0,0,0
6419198,6419198,"PHOSPHONIC ACID,  NITRILOTRIS(METHYLENE) TRIS-",0,0,0,0,0,0,0,15.41918062,11.52399655,407.272366,9.54E-14,54.66606284,54.66606284,0,0,0,0,0,0,0,0,0,0,0,0
2809214,2809214,"PHOSPHONIC ACID, (1-HYDROXYETHYLIDENE)BIS-",0,0,0,0,0,0,0,149.4419267,149.7530522,430.9779175,2.54E-11,175.647466,175.647466,0,0,0,0,0,0,0,0,0,0,0,0
1445756,1445756,"PHOSPHONIC ACID, METHYL-, DIISOPROPYL ESTER",0,0,0,0,0,0,0,0.00979658,0.009944669,9.042164116,0.000366624,0.780122911,0.780122911,0,2.33E-08,0,3.29E-10,0,2.03E-08,0,2.81E-11,0,1.84E-09,0,4.20E-09
756796,756796,"PHOSPHONIC ACID, METHYL-, DIMETHYL ESTER",0,0,0,0,0,0,0,0,0,0,0,0,0,6.03E-08,0,2.34E-08,0,6.37E-08,0,1.74E-11,0,1.81E-08,0,2.59E-08,0
7664382,7664382,PHOSPHORIC ACID,0,0.98,0,0.35482396,2.30952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598027,598027,"PHOSPHORIC ACID, DIETHYL ESTER",0,0,0,0,0,0,0,13.84878381,11.57014925,291.3480751,0.00018365,55.57158341,55.57158341,0,0,0,0,0,0,0,0,0,0,0,0
813785,813785,"PHOSPHORIC ACID, DIMETHYL ESTER",0,0,0,0,0,0,0,140.8384498,134.9953666,1034.225616,0.038633689,268.4683564,268.4683564,0,0,0,0,0,0,0,0,0,0,0,0
126716,126716,"PHOSPHORIC ACID, TRIS(2-METHYLPROPYL) ESTER",0,0,0,0,0,0,0,0.109714907,0.076895832,263.8352572,0.004743938,1.260010499,1.260010499,0,0,0,0,0,0,0,0,0,0,0,0
2274671,2274671,"PHOSPHORIC ACID,2-CHLORO-(2,4-DICHLOROPHENYL)VIN",0,0,0,0,0,0,0,147.7512904,102.2404827,4145.241894,0.014839301,291.4888685,291.4888685,0,0,0,0,0,0,0,0,0,0,0,0
298066,298066,"PHOSPHORODITHIOIC ACID, O,O-DIETHYL ESTER",0,0,0,0,0,0,0,0.014945251,0.003524906,8328.728354,0.000282803,31.79858474,31.79858474,0,0,0,0,0,0,0,0,0,0,0,0
756809,756809,"PHOSPHORODITHIOIC ACID, O,O-DIMETHYL ESTER",0,0,0,0,0,0,0,1.115788975,1.05832474,436.070206,0.019500401,71.1193519,71.1193519,0,0,0,0,0,0,0,0,0,0,0,0
2703379,2703379,"PHOSPHORODITHIOIC ACID, S-[2-(ETHYLSULFINYL)ETHY",0,0,0,0,0,0,0,211.342529,134.707999,8307.057612,0.000260585,1321.385468,1321.385468,0,0,0,0,0,0,0,0,0,0,0,0
20301637,20301637,"PHOSPHORODITHIOIC ACID, S-[2-(ETHYLSULFONYL)ETHY",0,0,0,0,0,0,0,82.00573767,65.47564768,2523.653427,0.00597342,644.756292,644.756292,0,0,0,0,0,0,0,0,0,0,0,0
101020,101020,"PHOSPHOROUS ACID, TRIPHENYL ESTER",0,0,0,0,0,0,0,7.79562972,0.732618455,1694.606659,0.04500834,0.187739846,0.187739846,0,0,0,0,0,0,0,0,0,0,0,0
7723140,7723140,PHOSPHORUS,0,0,0,1.12,7.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x,x,PHOSPHORUS PENTOXIDE,0,0,0,0.490169182,3.19047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14816183,14816183,PHOXIM,0,0,0,0,0,0,0,1111.009027,231.632979,146604.8013,1.033403057,827.6801945,827.6801945,0,3.21E-06,0,8.55E-07,0,6.75E-05,0,1.66E-06,0,3.99E-07,0,1.49E-06
253521,253521,PHTHALAZINE,0,0,0,0,0,0,0,4.233847062,3.157220293,76.18216174,3.63E-06,1.468821321,1.468821321,0,0,0,0,0,0,0,0,0,0,0,0
68515424,68515424,"PHTHALIC ACID,BRANCHED AND LINEAR DI C7-C11 ALK*",0,0,0,0,0,0,0,0.109291494,0.018596615,93.35501875,0.000355059,0.010175705,0.010175705,0,0,0,0,0,0,0,0,0,0,0,0
85449,85449,PHTHALIC ANHYDRIDE,0,0,0,0,0,0,2.584333333,66.78040661,64.79991712,324.4934307,0.001742891,76.7880805,76.7880805,0,3.19E-08,0,1.92E-08,0,2.35E-08,0,2.13E-11,0,5.76E-09,0,1.23E-08
85416,85416,PHTHALIMIDE,0,0,0,0,0,0,0,123.3325954,117.9845403,844.2227823,1.11E-06,200.2286218,200.2286218,0,0,0,0,0,0,0,0,0,0,0,0
7696120,7696120,PHTHALTHRIN,0,0,0,0,0,0,0,219.4053723,54.56287266,42258.93934,0.262134267,948.4147459,948.4147459,0,0,0,0,0,0,0,0,0,0,0,0
1918021,1918021,PICLORAM,0,0,0,0,0,0,0,970.6203128,965.841095,3200.595751,2.55E-07,1116.900695,1116.900695,0,7.78E-07,0,6.47E-07,0,7.48E-07,0,5.21E-10,0,2.61E-07,0,4.85E-07
2545600,2545600,"PICLORAM, POTASSIUM SALT",0,0,0,0,0,0,0,280.6974426,276.56866,1085.572182,2.35E-12,314.2335161,314.2335161,0,0,0,0,0,0,0,0,0,0,0,0
98986,98986,PICOLINIC ACID,0,0,0,0,0,0,0,39.06124456,38.04696349,179.5228578,1.54E-05,45.06239378,45.06239378,0,0,0,0,0,0,0,0,0,0,0,0
88891,88891,PICRIC ACID,0,0,0,0,0,0,0,21.417539,15.7946107,380.4091441,1.35E-06,5.281448464,5.281448464,0,0,0,0,0,0,0,0,0,0,0,0
124878,124878,PICROTOXIN,0,0,0,0,0,0,0,280.930802,275.6985243,2345.527606,1.13E-09,918.3697972,918.3697972,0,0,0,0,0,0,0,0,0,0,0,0
127275,127275,PIMARIC ACID,0,0,0,0,0,0,0,527.3892434,72.12671586,48314.39791,0.089461405,50.51675899,50.51675899,0,0,0,0,0,0,0,0,0,0,0,0
473552,473552,PINANE,0,0,0,0,0,0,0,0.02094718,0.011023755,1431.101475,0.001988351,3.39067875,3.39067875,0,0,0,0,0,0,0,0,0,0,0,0
3478942,3478942,PIPERALIN,0,0,0,0,0,0,0,225.1089546,35.5175005,19942.73964,0.06589075,127.1607602,127.1607602,0,0,0,0,0,0,0,0,0,0,0,0
109013,109013,"PIPERAZINE, 1-METHYL-",0,0,0,0,0,0,0,0.098081474,0.049500334,15.1069008,0.000196604,3.500554414,3.500554414,0,0,0,0,0,0,0,0,0,0,0,0
109079,109079,"PIPERAZINE, 2-METHYL-",0,0,0,0,0,0,0,0.077189253,0.027897984,8.139032003,2.28E-05,1.028218489,1.028218489,0,0,0,0,0,0,0,0,0,0,0,0
51036,51036,PIPERONYL BUTOXIDE,0,0,0,0,0,0,0,691.9524097,177.6715693,46943.42006,0.084242516,1357.496733,1357.496733,1.85E-07,7.52E-08,6.24E-08,2.54E-08,1.77E-06,7.20E-07,2.96E-08,1.20E-08,5.21E-08,2.12E-08,6.77E-07,2.76E-07
24151937,24151937,PIPEROPHOS,0,0,0,0,0,0,0,96.89568099,20.122682,5504.553727,0.000258478,39.68337636,39.68337636,0,0,0,0,0,0,0,0,0,0,0,0
23103982,23103982,PIRIMICARB,0,0,0,0,0,0,0,47.23449391,34.79204332,1653.441464,0.000146026,349.550094,349.550094,0,5.04E-07,0,1.90E-07,0,2.59E-06,0,1.14E-09,0,5.47E-07,0,9.89E-07
29232937,29232937,PIRIMIPHOS-METHYL,0,0,0,0,0,0,0,2152.658388,360.7011846,271502.6984,0.755022861,5025.580485,5025.580485,0,2.42E-06,0,5.24E-07,0,2.74E-05,0,4.59E-07,0,5.25E-07,0,3.23E-06
x,x,PM10,0,0,0.227777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x,x,PM2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4548532,4548532,PONCEAU SX,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46E-08,0,1.18E-08,0,6.73E-09,0,1.07E-11,0,4.08E-12,0,6.37E-12,0
23746341,23746341,POTASSIUM BIS(2-HYDROXYETHYL)DITHIOCARBAMATE,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29E-06,0,2.11E-06,0,2.12E-06,0,3.58E-10,0,5.03E-07,0,7.38E-07,0
140896,140896,POTASSIUM ETHYLXANTHATE,0,0,0,0,0,0,0,96.31935469,93.80755163,548.3005704,8.40E-11,158.2481075,158.2481075,0,0,0,0,0,0,0,0,0,0,0,0
23031369,23031369,PRALLETHRIN,0,0,0,0,0,0,0,60941.94057,8174.33882,10387052.16,32.11926873,65684.93395,65684.93395,0,0,0,0,0,0,0,0,0,0,0,0
53430,53430,PRASTERONE,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20E-07,0,7.98E-08,0,2.41E-06,0,3.22E-08,0,2.17E-08,0,5.18E-08,0
55268741,55268741,PRAZIQUANTEL,0,0,0,0,0,0,0,54.17271107,18.35813312,2745.296703,4.24E-07,15.42809177,15.42809177,0,0,0,0,0,0,0,0,0,0,0,0
29069247,29069247,PREDNIMUSTINE,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52E-05,0,1.43E-05,0,1.03E-05,0,2.09E-07,0,4.44E-08,0,1.41E-06,0
50248,50248,PREDNISOLONE,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25E-05,0,7.74E-05,0,8.63E-05,0,7.38E-08,0,1.50E-05,0,2.67E-05,0
51218496,51218496,PRETILCHLOR,0,0,0,0,0,0,0,16463.26684,6425.090132,790271.9342,0.232601346,12963.76167,12963.76167,0,0,0,0,0,0,0,0,0,0,0,0
125337,125337,PRIMIDONE,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21E-06,0,1.62E-06,0,6.38E-06,0,1.38E-09,0,6.86E-07,0,1.14E-06,0
86209510,86209510,PRIMISULFURON-METHYL,0,0,0,0,0,0,0,8907.520093,8383.018049,193460.0786,8.53E-05,73914.55859,73914.55859,0,0,0,0,0,0,0,0,0,0,0,0
57669,57669,PROBENECID,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75E-07,0,1.01E-07,0,3.15E-07,0,2.03E-10,0,4.90E-08,0,1.89E-07,0
67747095,67747095,PROCHLORAZ,0,0,0,0,0,0,0,8447.078982,3721.745268,393607.4628,0.605402018,19162.55654,19162.55654,5.66E-06,1.06E-05,2.79E-06,5.21E-06,0.000181181,0.000337844,5.60E-06,1.04E-05,8.82E-06,1.65E-05,1.14E-05,2.12E-05
14088712,14088712,PROCLONOL,0,0,0,0,0,0,0,1019.587029,651.0766858,25390.89153,0.076769032,79.36510409,79.36510409,0,0,0,0,0,0,0,0,0,0,0,0
32809168,32809168,PROCYMIDONE,0,0,0,0,0,0,0,12.33175056,11.60656848,892.9505973,1.103564833,42.73358142,42.73358142,0,3.36E-07,0,9.76E-08,0,1.27E-06,0,6.77E-08,0,7.65E-08,0,1.59E-07
29091212,29091212,PRODIAMINE,0,0,0,0,0,0,0,869.9518372,347.401489,55686.14198,2.995072829,429.1396356,429.1396356,0,0,0,0,0,0,0,0,0,0,0,0
41198087,41198087,PROFENOFOS,0,0,0,0,0,0,0,365353.5515,167336.9517,16165964.76,15.71377309,453001.2591,453001.2591,0,6.39E-06,0,3.48E-06,0,6.66E-05,0,1.37E-06,0,1.87E-06,0,1.16E-05
1610180,1610180,PROMETON,0,0,0,0,0,0,0,100.5726867,71.01488731,2843.427562,0.000326453,281.5291402,281.5291402,0,7.11E-07,0,3.88E-07,0,2.37E-06,0,1.22E-08,0,2.34E-07,0,5.48E-07
7287196,7287196,PROMETRYNE,0,0,0,0,0,0,0,15372.55624,8384.481212,587719.9547,0.492634881,24118.1778,24118.1778,0,4.98E-07,0,2.60E-07,0,1.98E-06,0,1.65E-08,0,8.18E-08,0,2.70E-07
23950585,23950585,PRONAMIDE,0,0,0,0,0,0,0,275.6580203,232.3623119,4307.990468,0.010983157,498.1355563,498.1355563,1.09E-06,4.54E-07,7.85E-07,3.28E-07,3.13E-06,1.31E-06,3.79E-08,1.58E-08,3.64E-07,1.52E-07,9.27E-07,3.87E-07
1918167,1918167,PROPACHLOR,0,0,0,0,0,0,0,1910.549341,1232.143325,74496.30579,1.508062215,4596.606593,4596.606593,0,6.03E-07,0,1.85E-07,0,1.63E-06,0,3.68E-09,0,1.09E-07,0,1.83E-07
24579735,24579735,PROPAMOCARB,0,0,0,0,0,0,0,9.268210122,5.997226184,337.5015817,3.17E-05,45.47596618,45.47596618,0,3.02E-07,0,9.38E-08,0,1.05E-06,0,5.51E-10,0,1.42E-07,0,2.43E-07
25606411,25606411,PROPAMOCARB HCL,0,0,0,0,0,0,0,3.493210508,2.198203441,111.9193882,6.33E-10,6.271041981,6.271041981,0,0,0,0,0,0,0,0,0,0,0,0
123386,123386,PROPANAL,0,0,0,0,0,0,7.081051282,0.375666926,0.388389161,85.64783359,0.024905546,15.31764719,15.31764719,0,0,0,0,0,0,0,0,0,0,0,0
3268493,3268493,"PROPANAL, 3-(METHYLTHIO)-",0,0,0,0,0,0,0,5.806186443,5.03001507,1174.377797,0.045394148,253.2141929,253.2141929,0,0,0,0,0,0,0,0,0,0,0,0
13311847,13311847,"PROPANAMIDE, 2-METHYL-N-[4-NITRO-3-(TRIFLUOROMET",0,0,0,0,0,0,0,1799.36679,1356.765321,32491.93034,0.273472576,862.7200392,862.7200392,0,0,0,0,0,0,0,0,0,0,0,0
74986,74986,PROPANE,0,0,0,0,0,0,0.489458974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120714,1120714,PROPANE SULTONE,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18E-05,0,4.98E-06,0,1.16E-05,0,3.98E-09,0,3.04E-06,0,4.30E-06,0
558178,558178,"PROPANE, 2-IODO-2-METHYL-",0,0,0,0,0,0,0,1.968238353,1.945335759,12510.99987,0.3393096,157.8741832,157.8741832,0,0,0,0,0,0,0,0,0,0,0,0
594207,594207,"PROPANE, 2,2-DICHLORO-",0,0,0,0,0,0,0,0.092462868,0.092233767,103.4394573,0.017997182,1.315933635,1.315933635,0,0,0,0,0,0,0,0,0,0,0,0
107471,107471,"PROPANE, 2,2'-THIOBIS 2-METHYL-",0,0,0,0,0,0,0,0.03398693,0.032384844,167.9926038,0.005800733,1.6443586,1.6443586,0,0,0,0,0,0,0,0,0,0,0,0
555602,555602,"PROPANEDINITRILE,  (3-CHLOROPHENYL)HYDRAZONO -",0,0,0,0,0,0,0,9.044535986,6.426762736,245.2238041,0.000145413,21.1224383,21.1224383,0,0,0,0,0,0,0,0,0,0,0,0
52303692,52303692,"PROPANEDIOIC ACID, 1,3-DITHIOLAN-2-YLIDENE-, BIS",0,0,0,0,0,0,0,15.44544269,10.60465649,536.2005851,0.000127267,85.07278433,85.07278433,0,0,0,0,0,0,0,0,0,0,0,0
14064109,14064109,"PROPANEDIOIC ACID, CHLORO-, DIETHYL ESTER",0,0,0,0,0,0,0,535.4514018,522.5918501,11791.48059,3.851450259,2248.002166,2248.002166,0,0,0,0,0,0,0,0,0,0,0,0
108598,108598,"PROPANEDIOIC ACID, DIMETHYL ESTER",0,0,0,0,0,0,0,24.17399503,23.58843899,193.9400851,0.061722634,52.23064245,52.23064245,0,0,0,0,0,0,0,0,0,0,0,0
1738256,1738256,"PROPANENITRILE, 3-(DIMETHYLAMINO)-",0,0,0,0,0,0,0,19.65125052,19.23728353,106.1033267,0.014801236,34.49893466,34.49893466,0,0,0,0,0,0,0,0,0,0,0,0
1421143,1421143,PROPANIDID,0,0,0,0,0,0,0,29.53100739,14.76477442,1255.942331,0.000386352,67.26136209,67.26136209,0,0,0,0,0,0,0,0,0,0,0,0
709988,709988,PROPANIL,0,0,0,0,0,0,0,49023.73264,45089.99865,414834.0297,0.393404813,60375.47899,60375.47899,0,2.61E-06,0,2.08E-06,0,4.60E-06,0,4.44E-08,0,6.71E-07,0,1.43E-06
19329896,19329896,"PROPANOIC ACID, 2-HYDROXY-, 3-METHYLBUTYL ESTER",0,0,0,0,0,0,0,6.888362692,6.17645819,121.8493682,0.006549674,25.02852272,25.02852272,0,0,0,0,0,0,0,0,0,0,0,0
5464711,5464711,"PROPANOIC ACID, 2-HYDROXY-, OCTYL ESTER",0,0,0,0,0,0,0,32.99505121,27.27134107,544.9114669,0.000238974,54.2405586,54.2405586,0,0,0,0,0,0,0,0,0,0,0,0
25265774,25265774,"PROPANOIC ACID, 2-METHYL-, MONOESTER WITH 2,2,4-TRIMETHYL-1,3-PENTANEDIOL",0,0,0,0,0,0,0.808720513,2.173398544,2.034922108,245.4217045,0.022530428,29.53523006,29.53523006,0,0,0,0,0,0,0,0,0,0,0,0
1115204,1115204,"PROPANOIC ACID, 3-HYDROXY-2,2-DIMETHYL-, 3-HYDROXY-2,2-DIMETHYLPROPYL ESTER",0,0,0,0,0,0,0,1.685625722,1.590254837,14.77842781,2.09E-06,3.503504947,3.503504947,0,0,0,0,0,0,0,0,0,0,0,0
693367,693367,"PROPANOIC ACID, 3,3'-THIOBIS-, DIOCTADECYL ESTER",0,0,0,0,0,0,0,3.93E-05,2.44E-05,0.001038011,4.19E-10,1.45E-06,1.45E-06,0,0,0,0,0,0,0,0,0,0,0,0
