,sn,pbc,kn,ds,high_prob_habit,Y
0,0.00146484375,0.37646484375,0.44775390625,-0.51318359375,0.55712890625,0.4588081787407481
1,0.84423828125,0.37646484375,0.44775390625,-0.51318359375,0.55712890625,0.5145702144535754
2,0.00146484375,0.24169921875,0.44775390625,-0.51318359375,0.55712890625,0.4591308793829627
3,0.00146484375,0.37646484375,0.58740234375,-0.51318359375,0.55712890625,0.45950974172600617
4,0.00146484375,0.37646484375,0.44775390625,-0.30322265625,0.55712890625,0.4585543301338688
5,0.00146484375,0.37646484375,0.44775390625,-0.51318359375,0.67138671875,0.5520785958750956
6,0.00146484375,0.24169921875,0.58740234375,-0.30322265625,0.67138671875,0.5571675093109923
7,0.84423828125,0.37646484375,0.58740234375,-0.30322265625,0.67138671875,0.5886161594490464
8,0.84423828125,0.24169921875,0.44775390625,-0.30322265625,0.67138671875,0.5911351494861639
9,0.84423828125,0.24169921875,0.58740234375,-0.51318359375,0.67138671875,0.5868943033435727
10,0.84423828125,0.24169921875,0.58740234375,-0.30322265625,0.55712890625,0.5145774422388292
11,0.84423828125,0.24169921875,0.58740234375,-0.30322265625,0.67138671875,0.5909008402497696
12,0.50146484375,0.87646484375,0.94775390625,-0.01318359375,0.05712890625,0.41542049558025845
13,0.34423828125,0.87646484375,0.94775390625,-0.01318359375,0.05712890625,0.40861205105846404
14,0.50146484375,0.74169921875,0.94775390625,-0.01318359375,0.05712890625,0.41394178981231705
15,0.50146484375,0.87646484375,0.08740234375,-0.01318359375,0.05712890625,0.41908430453231377
16,0.50146484375,0.87646484375,0.94775390625,-0.80322265625,0.05712890625,0.391998366140811
17,0.50146484375,0.87646484375,0.94775390625,-0.01318359375,0.17138671875,0.41638352204248447
18,0.50146484375,0.74169921875,0.08740234375,-0.80322265625,0.17138671875,0.40249762634063785
19,0.34423828125,0.87646484375,0.08740234375,-0.80322265625,0.17138671875,0.3948777887689268
20,0.34423828125,0.74169921875,0.94775390625,-0.80322265625,0.17138671875,0.38374732898287023
21,0.34423828125,0.74169921875,0.08740234375,-0.01318359375,0.17138671875,0.4156475579273527
22,0.34423828125,0.74169921875,0.08740234375,-0.80322265625,0.05712890625,0.39700555742916316
23,0.34423828125,0.74169921875,0.08740234375,-0.80322265625,0.17138671875,0.39698351889216255
24,0.75146484375,0.12646484375,0.19775390625,-0.76318359375,0.30712890625,0.42617662830012387
25,0.09423828125,0.12646484375,0.19775390625,-0.76318359375,0.30712890625,0.4026667662308352
26,0.75146484375,0.49169921875,0.19775390625,-0.76318359375,0.30712890625,0.4115583747979193
27,0.75146484375,0.12646484375,0.33740234375,-0.76318359375,0.30712890625,0.4262826029278591
28,0.75146484375,0.12646484375,0.19775390625,-0.55322265625,0.30712890625,0.4330144807248224
29,0.75146484375,0.12646484375,0.19775390625,-0.76318359375,0.42138671875,0.4298867549228691
30,0.75146484375,0.49169921875,0.33740234375,-0.55322265625,0.42138671875,0.4262708472831266
31,0.09423828125,0.12646484375,0.33740234375,-0.55322265625,0.42138671875,0.41332624251339284
32,0.09423828125,0.49169921875,0.19775390625,-0.55322265625,0.42138671875,0.4077984876961354
33,0.09423828125,0.49169921875,0.33740234375,-0.76318359375,0.42138671875,0.39440861657005255
34,0.09423828125,0.49169921875,0.33740234375,-0.55322265625,0.30712890625,0.4017528808356674
35,0.09423828125,0.49169921875,0.33740234375,-0.55322265625,0.42138671875,0.407196446561922
36,0.25146484375,0.62646484375,0.69775390625,-0.26318359375,0.80712890625,0.6156159351660079
37,0.59423828125,0.62646484375,0.69775390625,-0.26318359375,0.80712890625,0.6292163920493439
38,0.25146484375,0.99169921875,0.69775390625,-0.26318359375,0.80712890625,0.6134066653179291
39,0.25146484375,0.62646484375,0.83740234375,-0.26318359375,0.80712890625,0.614403739506069
